TickSpotters_ID,SpeciesID_Correct,StageID_Correct_Y_or_N,Corrected_Species_ID,Corrected_Sex,Corrected_Stage_ID,Feeding-time_days,TickSpotter_Response_SpeciesID,TickSpotter_Response_StageID,Date_Found,Found_on,Person_Age,Person_Sex,Pet_Type,State_Country,Zip_code
21089,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/19/16,On a pet,,,,Pennsylvania,17701
20935,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3.5,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/19/16,On a pet,,,,Pennsylvania,18078
20958,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,4.5,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/19/16,On a person,,,,Pennsylvania,19087
20932,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3.5,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/19/16,On a person,,,,Virginia,23015
20934,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3.5,I don't know,Adult,3/19/16,On a person,,,,Connecticut,6082
20921,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,4,I don't know,Adult,3/19/16,On a pet,,,,Wisconsin,54409
20943,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,0,Lone Star tick (Amblyomma americanum),Adult,3/19/16,On a person,,,,Tennessee,38017
20992,N,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/19/16,On a person,,,,Washington,98620
20939,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,3/19/16,On a person,,,,California,95035
20911,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),I don't know,3/19/16,On a person,,,,Massachusetts,1581
20980,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3,Blacklegged or Deer tick (Ixodes scapularis),I don't know,3/19/16,On a person,,,,Massachusetts,1960
20945,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,6,Blacklegged or Deer tick (Ixodes scapularis),I don't know,3/19/16,Loose and wandering,,,,Minnesota,55704
21050,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,I don't know,I don't know,3/19/16,On a person,,,,Massachusetts,2043
20937,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,I don't know,I don't know,3/19/16,On a person,,,,Rhode Island,2920
21015,N,N,Brown Dog tick (Rhipicephalus sanguineus),Male,Adult,0,I don't know,I don't know,3/19/16,Loose and wandering,,,,Texas,78045
20923,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,3/19/16,On a person,,,,North Carolina,27613
20908,N,N,Spider,Unknown,Unknown,N/A,I don't know,I don't know,3/19/16,On a person,,,,Pennsylvania,16701
20936,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,3/19/16,On a person,,,,Montana,59716
20933,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,3/19/16,On a person,,,,California,94590
20929,N,N,Not a tick_unknown,Unknown,Unknown,N/A,American Dog tick (Dermacentor variabilis),Adult,3/19/16,On a pet,,,,Massachusetts,1824
20944,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,4,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/20/16,On a pet,,,,New Hampshire,3062
22492,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/20/16,On a person,,,,New Hampshire,3076
20969,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,2,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/20/16,On a person,,,,Maine,4002
20949,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/20/16,On a person,,,,New Jersey,8015
20950,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,5,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/20/16,Loose and wandering,,,,Pennsylvania,17340
20948,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/20/16,On a pet,,,,Ohio,43522
20966,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Male,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/20/16,On a person,,,,Minnesota,55124
20974,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,4,I don't know,Adult,3/20/16,On a person,,,,Massachusetts,1085
20952,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3,I don't know,Adult,3/20/16,On a person,,,,Massachusetts,1776
20984,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,0,I don't know,Adult,3/20/16,On a pet,,,,Montana,59802
20971,N,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,0,I don't know,Adult,3/20/16,On a person,,,,California,95003
20913,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,3/20/16,On a pet,,,,Minnesota,55124
20972,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,5,I don't know,I don't know,3/20/16,On a person,,,,Rhode Island,2835
20942,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,5,I don't know,I don't know,3/20/16,On a pet,,,,New Hampshire,3766
20959,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,4,I don't know,I don't know,3/20/16,On a pet,,,,New York,11358
20947,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3,I don't know,Nymph,3/20/16,On a pet,,,,New York,12640
20953,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,I don't know,I don't know,3/20/16,On a person,,,,Pennsylvania,19506
20941,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,Nymph,3/20/16,On a person,,,,Virginia,23015
20960,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,0,I don't know,I don't know,3/20/16,On a person,,,,Alabama,35603
21567,Y,N,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,0,Western-Blacklegged tick (Ixodes pacificus),Nymph,3/20/16,On a person,,,,California,93920
20964,N,N,Bed bug,Unknown,Unknown,N/A,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/20/16,Loose and wandering,,,,Oklahoma,73162
21411,N,N,Unknown,Unknown,Unknown,0,American Dog tick (Dermacentor variabilis),Adult,3/20/16,On a person,,,,New York,14901
20965,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,3/20/16,On a person,,,,Texas,78559
20954,N,N,Not a tick_unknown,Unknown,Unknown,N/A,I don't know,I don't know,3/20/16,Loose and wandering,,,,Massachusetts,1106
20970,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,Brown Dog tick (Rhipicephalus sanguineus),Adult,3/21/16,On a person,,,,Rhode Island,2871
20995,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,2.5,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/21/16,On a person,,,,Maine,4240
20987,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3.5,Western-Blacklegged tick (Ixodes pacificus),Adult,3/21/16,On a pet,,,,New York,11705
21005,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,5,I don't know,Adult,3/21/16,On a pet,,,,Pennsylvania,15229
21292,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,0,Lone Star tick (Amblyomma americanum),Adult,3/21/16,On a person,,,,Maryland,21128
20983,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,I don't know,Adult,3/21/16,On a person,,,,Montana,59802
20977,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Nymph,3/21/16,On a person,,,,Rhode Island,2879
20978,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Male,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),I don't know,3/21/16,On a person,,,,New Hampshire,3258
20961,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Male,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),I don't know,3/21/16,On a pet,,,,Ohio,43716
20991,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,4,I don't know,I don't know,3/21/16,On a pet,,,,Rhode Island,2886
21075,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3,I don't know,I don't know,3/21/16,On a pet,,,,Vermont,5765
23141,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,7,I don't know,I don't know,3/21/16,On a pet,,,,West Virginia,26170
20986,N,N,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,0,I don't know,I don't know,3/21/16,On a person,,,,Colorado,80303
20988,N,N,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,0,I don't know,I don't know,3/21/16,On a person,,,,California,95060
20990,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,4,I don't know,I don't know,3/21/16,Loose and wandering,,,,North Carolina,27613
21004,N,Y,American Dog tick (Dermacentor variabilis),Female,Adult,6,I don't know,Adult,3/22/16,Loose and wandering,,,,California,93720
21010,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/22/16,On a person,,,,Massachusetts,1452
29611,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/22/16,Loose and wandering,,,,Illinois,60560
20996,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,2.5,I don't know,Adult,3/22/16,On a person,,,,Pennsylvania,18436
21003,Y,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,2,Rocky Mountain Wood tick (Dermacentor andersoni),Adult,3/22/16,On a person,,,,Colorado,80517
21019,N,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/22/16,On a person,,,,California,95603
21006,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3.5,Blacklegged or Deer tick (Ixodes scapularis),I don't know,3/22/16,On a person,,,,Massachusetts,1564
21012,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Nymph,3/22/16,On a person,,,,Minnesota,55111
20998,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3.5,I don't know,I don't know,3/22/16,On a person,,,,New Jersey,8873
20999,N,N,Brown Dog tick (Rhipicephalus sanguineus),Female,Adult,6,I don't know,I don't know,3/22/16,On a pet,,,,California,96022
21009,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,3/22/16,On a person,,,,New Jersey,8322
21094,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,3/23/16,On a pet,,,,California,95826
21049,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/23/16,On a person,,,,Maryland,21502
21061,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/23/16,On a person,,,,Connecticut,6062
21018,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/23/16,On a person,,,,Minnesota,55115
21047,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,I don't know,Adult,3/23/16,On a person,,,,Pennsylvania,17057
21035,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,5,I don't know,Adult,3/23/16,On a pet,,,,Michigan,49341
21259,N,Y,Lone Star tick (Amblyomma americanum),Female,Adult,5,I don't know,Adult,3/23/16,Loose and wandering,,,,Nebraska,68025
21028,N,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,3,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/23/16,On a person,,,,California,93422
21168,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,4,I don't know,I don't know,3/23/16,On a person,,,,Rhode Island,2817
21036,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,6,I don't know,I don't know,3/23/16,Loose and wandering,,,,New Jersey,7403
21029,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3,I don't know,I don't know,3/23/16,On a person,,,,New Jersey,8103
21045,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,4,I don't know,I don't know,3/23/16,On a person,,,,New York,11804
21017,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,5,I don't know,I don't know,3/23/16,On a pet,,,,Pennsylvania,15010
21014,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,4.5,I don't know,I don't know,3/23/16,On a person,,,,West Virginia,26408
21056,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,0,I don't know,I don't know,3/23/16,On a person,,,,Alabama,35210
21040,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,3/23/16,On a person,,,,Alabama,35747
21038,N,N,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,0,I don't know,I don't know,3/23/16,On a person,,,,Washington,99354
21053,Y,N,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,0,Western-Blacklegged tick (Ixodes pacificus),I don't know,3/23/16,On a person,,,,Oregon,97031
21020,N,N,Beetle,Unknown,Unknown,N/A,I don't know,I don't know,3/23/16,Loose and wandering,,,,North Carolina,27949
21536,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,3/23/16,On a person,,,,Florida,32317
21073,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,Adult,3/24/16,On a pet,,,,California,95691
21124,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/24/16,On a person,,,,Pennsylvania,16509
21060,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,4,I don't know,Adult,3/24/16,On a person,,,,New York,10512
21034,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,I don't know,Adult,3/24/16,On a person,,,,New York,11743
21063,N,Y,Brown Dog tick (Rhipicephalus sanguineus),Male,Adult,0,I don't know,Adult,3/24/16,On a pet,,,,California,93308
21051,Y,Y,Lone Star tick (Amblyomma americanum),Male,Adult,0,Lone Star tick (Amblyomma americanum),Adult,3/24/16,On a person,,,,Virginia,20171
21062,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,2,Blacklegged or Deer tick (Ixodes scapularis),I don't know,3/24/16,On a person,,,,New Jersey,8829
21065,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),I don't know,3/24/16,On a person,,,,Ohio,43832
21059,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,I don't know,I don't know,3/24/16,On a person,,,,Massachusetts,1002
21046,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,I don't know,I don't know,3/24/16,On a person,,,,Rhode Island,2814
21076,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1.5,I don't know,I don't know,3/24/16,On a pet,,,,Vermont,5765
21058,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,I don't know,I don't know,3/24/16,On a person,,,,New York,10956
21044,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,5,I don't know,I don't know,3/24/16,On a pet,,,,Tennessee,37914
21157,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,0,I don't know,I don't know,3/24/16,On a person,,,,Virginia,22903
21057,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,0,I don't know,I don't know,3/24/16,On a person,,,,Georgia,31411
21090,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,3/25/16,On a pet,,,,Ohio,45040
21071,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/25/16,On a person,,,,Rhode Island,2835
21081,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,7,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/25/16,On a pet,,,,New York,14063
21262,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1.5,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/25/16,On a person,,,,Minnesota,56433
21091,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,3/25/16,On a pet,,,,Rhode Island,2896
21077,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,6,American Dog tick (Dermacentor variabilis),Adult,3/25/16,On a pet,,,,Wisconsin,53147
21095,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,6,I don't know,Adult,3/25/16,On a pet,,,,Texas,75801
21072,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1.5,Lone Star tick (Amblyomma americanum),Adult,3/25/16,On a person,,,,Rhode Island,2835
22651,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,5,I don't know,Adult,3/25/16,On a pet,,,,Washington,98589
21080,Y,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,5,Western-Blacklegged tick (Ixodes pacificus),Adult,3/25/16,On a pet,,,,California,90264
21093,N,Y,Western-Blacklegged tick (Ixodes pacificus),Male,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/25/16,On a pet,,,,California,95033
21079,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1.5,Blacklegged or Deer tick (Ixodes scapularis),I don't know,3/25/16,On a person,,,,Pennsylvania,18801
21082,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,5,I don't know,I don't know,3/25/16,On a person,,,,Pennsylvania,17007
21097,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,I don't know,I don't know,3/25/16,On a pet,,,,Virginia,23139
21207,Y,N,Brown Dog tick (Rhipicephalus sanguineus),Male,Adult,0,Brown Dog tick (Rhipicephalus sanguineus),I don't know,3/25/16,On a pet,,,,Florida,33183
21070,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,1,I don't know,I don't know,3/25/16,On a person,,,,North Carolina,28405
21092,N,Y,Lone Star tick (Amblyomma americanum),Nymph,Nymph,4,Blacklegged or Deer tick (Ixodes scapularis),Nymph,3/25/16,On a person,,,,Florida,32667
21097,N,N,Blacklegged or Deer tick (Ixodes scapularis),Nymph,Nymph,0,I don't know,I don't know,3/25/16,On a pet,,,,Virginia,23139
21104,Y,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,4,Lone Star tick (Amblyomma americanum),Adult,3/25/16,On a person,,,,Virginia,23452
21078,N,N,Unknown,Unknown,Unknown,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/25/16,On a pet,,,,Michigan,49048
21088,N,N,Not a tick_unknown,Unknown,Unknown,N/A,I don't know,I don't know,3/25/16,Loose and wandering,,,,Pennsylvania,17901
21150,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,3/26/16,On a person,,,,Ohio,44130
21107,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,5,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/26/16,On a pet,,,,Massachusetts,1826
21114,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/26/16,On a person,,,,Rhode Island,2921
21115,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,6,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/26/16,On a pet,,,,Ohio,44231
21105,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,I don't know,Adult,3/26/16,On a person,,,,New York,10549
21117,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Male,Adult,0,I don't know,Adult,3/26/16,On a person,,,,New York,13502
21123,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,5,I don't know,Adult,3/26/16,On a pet,,,,Maryland,21113
21109,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,3/26/16,On a person,,,,Pennsylvania,19083
21128,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),I don't know,3/26/16,On a person,,,,Massachusetts,1366
21121,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),I don't know,3/26/16,On a person,,,,Connecticut,6279
21125,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3,I don't know,I don't know,3/26/16,On a person,,,,Massachusetts,2339
21100,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,0,I don't know,I don't know,3/26/16,On a person,,,,Connecticut,6478
